"Fecha";"Estacion";"Ano";"Mes";"Dia";"X1";"X10";"X14";"X81";"X82";"X83";"X86";"X87";"X88";"X89"
"2021-11-08";18;2021;11;8;NA;12;21;NA;NA;"10,7";NA;NA;NA;NA
"2021-11-09";18;2021;11;9;NA;12;21;NA;NA;"11,3";NA;NA;NA;NA
"2021-11-10";18;2021;11;10;NA;11;24;NA;NA;"10,4";NA;NA;NA;NA
"2021-11-11";18;2021;11;11;NA;25;8;NA;NA;"9,5";NA;NA;NA;NA
"2021-11-12";18;2021;11;12;NA;18;17;NA;NA;"11,5";NA;NA;NA;NA
"2021-11-13";18;2021;11;13;NA;18;16;NA;NA;"10,9";NA;NA;NA;NA
"2021-11-14";18;2021;11;14;NA;12;24;NA;NA;"11,3";NA;NA;NA;NA
"2021-11-15";18;2021;11;15;NA;6;43;NA;NA;"12,2";NA;NA;NA;NA
"2021-11-16";18;2021;11;16;NA;12;16;NA;NA;"9,1";NA;NA;NA;NA
"2021-11-17";18;2021;11;17;NA;9;42;NA;NA;"10,1";NA;NA;NA;NA
"2021-11-18";18;2021;11;18;NA;12;33;NA;NA;"9,4";NA;NA;NA;NA
"2021-11-19";18;2021;11;19;NA;13;36;NA;NA;"11,5";NA;NA;NA;NA
"2021-11-20";18;2021;11;20;NA;17;39;NA;NA;"11,9";NA;NA;NA;NA
"2021-11-21";18;2021;11;21;NA;18;26;NA;NA;"12,2";NA;NA;NA;NA
"2021-11-22";18;2021;11;22;NA;18;13;NA;NA;"7,7";NA;NA;NA;NA
"2021-11-23";18;2021;11;23;NA;9;20;NA;NA;"5,8";NA;NA;NA;NA
"2021-11-24";18;2021;11;24;NA;9;17;NA;NA;"5,9";NA;NA;NA;NA
"2021-11-25";18;2021;11;25;NA;8;17;NA;NA;"7,2";NA;NA;NA;NA
"2021-11-26";18;2021;11;26;NA;NA;14;NA;NA;"7,4";NA;NA;NA;NA
"2021-11-27";18;2021;11;27;NA;2;55;NA;NA;"6,6";NA;NA;NA;NA
"2021-11-28";18;2021;11;28;NA;3;66;NA;NA;"6,5";NA;NA;NA;NA
"2021-11-29";18;2021;11;29;NA;6;55;NA;NA;"11";NA;NA;NA;NA
"2021-11-30";18;2021;11;30;NA;19;14;NA;NA;"7,9";NA;NA;NA;NA
"2021-12-01";18;2021;12;1;NA;14;19;NA;NA;"6,1";NA;NA;NA;NA
"2021-12-02";18;2021;12;2;NA;3;47;NA;NA;"8";NA;NA;NA;NA
"2021-12-03";18;2021;12;3;NA;5;36;NA;NA;"9,2";NA;NA;NA;NA
"2021-12-04";18;2021;12;4;NA;12;31;NA;NA;"8,8";NA;NA;NA;NA
"2021-12-05";18;2021;12;5;NA;2;66;NA;NA;"9,4";NA;NA;NA;NA
"2021-12-06";18;2021;12;6;NA;5;59;NA;NA;"10,8";NA;NA;NA;NA
"2021-12-07";18;2021;12;7;NA;20;20;NA;NA;"8,4";NA;NA;NA;NA
"2021-12-08";18;2021;12;8;NA;4;66;NA;NA;"8,2";NA;NA;NA;NA
"2021-12-09";18;2021;12;9;NA;7;56;NA;NA;"9,4";NA;NA;NA;NA
"2021-12-10";18;2021;12;10;NA;12;60;NA;NA;"12,3";NA;NA;NA;NA
"2021-12-11";18;2021;12;11;NA;16;39;NA;NA;"12,7";NA;NA;NA;NA
"2021-12-12";18;2021;12;12;NA;14;10;NA;NA;"9,1";NA;NA;NA;NA
"2021-12-13";18;2021;12;13;NA;22;8;NA;NA;"7,7";NA;NA;NA;NA
"2021-12-14";18;2021;12;14;NA;18;8;NA;NA;"8,7";NA;NA;NA;NA
"2021-12-15";18;2021;12;15;NA;24;5;NA;NA;"9,1";NA;NA;NA;NA
"2021-12-16";18;2021;12;16;NA;19;10;NA;NA;"6,7";NA;NA;NA;NA
"2021-12-17";18;2021;12;17;NA;19;9;NA;NA;"6,2";NA;NA;NA;NA
"2021-12-18";18;2021;12;18;NA;16;17;NA;NA;"7";NA;NA;NA;NA
"2021-12-19";18;2021;12;19;NA;16;28;NA;NA;"9,7";NA;NA;NA;NA
"2021-12-20";18;2021;12;20;NA;23;3;NA;NA;"6,9";NA;NA;NA;NA
"2021-12-21";18;2021;12;21;NA;31;4;NA;NA;"10";NA;NA;NA;NA
"2021-12-22";18;2021;12;22;NA;24;10;NA;NA;"11,4";NA;NA;NA;NA
"2021-12-23";18;2021;12;23;NA;18;9;NA;NA;"9,7";NA;NA;NA;NA
"2021-12-24";18;2021;12;24;NA;11;13;NA;NA;"11,3";NA;NA;NA;NA
"2021-12-25";18;2021;12;25;NA;6;31;NA;NA;"9,8";NA;NA;NA;NA
"2021-12-26";18;2021;12;26;NA;6;33;NA;NA;"10,4";NA;NA;NA;NA
"2021-12-27";18;2021;12;27;NA;6;51;NA;NA;"13,2";NA;NA;NA;NA
"2021-12-28";18;2021;12;28;NA;9;47;NA;NA;"12,4";NA;NA;NA;NA
"2021-12-29";18;2021;12;29;NA;20;11;NA;NA;"9,9";NA;NA;NA;NA
"2021-12-30";18;2021;12;30;NA;21;5;NA;NA;"9,3";NA;NA;NA;NA
"2021-12-31";18;2021;12;31;NA;22;6;NA;NA;"9,6";NA;NA;NA;NA
"2021-01-01";24;2021;1;1;NA;3;65;"1,8";236;"3,6";72;944;99;"0"
"2021-01-02";24;2021;1;2;NA;4;57;"1,47";0;"1,7";60;947;86;"0"
"2021-01-03";24;2021;1;3;NA;8;38;"1,58";217;"1,5";68;948;107;"0"
"2021-01-04";24;2021;1;4;NA;6;55;"1,45";234;"2,5";65;945;98;"0"
"2021-01-05";24;2021;1;5;NA;16;23;"0,88";12;"0,1";73;946;107;"0"
"2021-01-06";24;2021;1;6;NA;14;24;"0,75";4;"-0,3";71;947;106;"0"
"2021-01-07";24;2021;1;7;NA;8;33;"0,91";0;"0,3";78;944;15;"1,2"
"2021-01-08";24;2021;1;8;NA;7;44;"1,24";0;"-0,7";87;939;17;"2,9"
"2021-01-09";24;2021;1;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-10";24;2021;1;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-01-11";24;2021;1;11;NA;15;39;"0,77";8;"-1";78;951;120;"1,7"
"2021-01-12";24;2021;1;12;NA;28;23;"0,83";95;"-4,7";79;958;129;"0"
"2021-01-13";24;2021;1;13;NA;40;13;"0,77";21;"-3,3";76;960;124;"0"
"2021-01-14";24;2021;1;14;NA;55;9;"0,75";78;"-1,4";76;958;125;"0"
"2021-01-15";24;2021;1;15;NA;44;11;"0,77";1;"-0,2";80;959;113;"0"
"2021-01-16";24;2021;1;16;NA;59;10;"0,81";134;"0,5";79;959;124;"0"
"2021-01-17";24;2021;1;17;NA;51;13;"0,76";3;"0,3";73;961;127;"0"
"2021-01-18";24;2021;1;18;NA;34;13;"0,76";89;"2";78;957;117;"0"
"2021-01-19";24;2021;1;19;NA;28;11;"0,8";9;"1,3";83;955;115;"0"
"2021-01-20";24;2021;1;20;NA;27;8;"0,88";8;"2,5";96;944;25;"3,5"
"2021-01-21";24;2021;1;21;NA;4;57;"4,03";213;"7,9";98;943;49;"2,3"
"2021-01-22";24;2021;1;22;NA;4;68;"4,09";204;"7,8";80;NA;70;"3,3"
"2021-01-23";24;2021;1;23;NA;5;61;"4,31";214;"6";94;NA;57;"1,2"
"2021-01-24";24;2021;1;24;NA;6;70;"3,31";210;"9,7";68;NA;102;"0"
"2021-01-25";24;2021;1;25;NA;4;51;"3,93";209;"10,3";93;NA;43;"0"
"2021-01-26";24;2021;1;26;NA;5;36;"1,66";202;"11,9";92;NA;102;"0"
"2021-01-27";24;2021;1;27;NA;7;27;"1,11";0;"13,8";86;NA;112;"0"
"2021-01-28";24;2021;1;28;NA;8;20;"0,72";3;"10,6";96;NA;31;"0,2"
"2021-01-29";24;2021;1;29;NA;9;25;"0,93";211;"9,3";94;NA;44;"0"
"2021-01-30";24;2021;1;30;NA;6;57;"3,48";204;"9,9";79;NA;103;"5,9"
"2021-01-31";24;2021;1;31;NA;6;67;"3,35";195;"10";77;NA;81;"0"
"2021-02-01";24;2021;2;1;NA;8;63;"3,19";234;"11,3";73;NA;132;"0"
"2021-02-02";24;2021;2;2;NA;4;45;"2,32";218;"9,8";91;NA;49;"0"
"2021-02-03";24;2021;2;3;NA;8;31;"1,43";186;"10";88;NA;49;"0"
"2021-02-04";24;2021;2;4;NA;13;35;"1,45";10;"10,7";85;NA;75;"0,1"
"2021-02-05";24;2021;2;5;NA;38;35;"1,6";5;"11,6";75;NA;124;"3,2"
"2021-02-06";24;2021;2;6;NA;12;42;"1,39";130;"8,7";91;NA;60;"1,2"
"2021-02-07";24;2021;2;7;NA;4;52;"2,61";214;"6,9";81;NA;123;"0,4"
"2021-02-08";24;2021;2;8;NA;4;63;"3,62";202;"7,1";90;NA;108;"8,2"
"2021-02-09";24;2021;2;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-10";24;2021;2;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-11";24;2021;2;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-02-12";24;2021;2;12;NA;5;59;"2,21";241;"10,9";78;NA;131;"2,4"
"2021-02-13";24;2021;2;13;NA;9;56;"1,24";195;"10,2";67;NA;142;"0"
"2021-02-14";24;2021;2;14;NA;14;31;"0,89";1;"8,7";75;NA;156;"0"
"2021-02-15";24;2021;2;15;NA;16;43;"1,04";1;"9,8";76;NA;130;"0"
"2021-02-16";24;2021;2;16;NA;20;32;"1,16";6;"8,6";78;NA;129;"0"
"2021-02-17";24;2021;2;17;NA;24;24;"1,05";4;"10,1";76;NA;137;"0"
"2021-02-18";24;2021;2;18;NA;86;26;"1,56";244;"9";73;NA;149;"0"
"2021-02-19";24;2021;2;19;NA;89;24;"1,24";126;"9,3";67;NA;164;"0"
"2021-02-20";24;2021;2;20;NA;45;36;"2,02";140;"10,3";59;NA;157;"0"
"2021-02-21";24;2021;2;21;NA;61;65;"3";129;"9,2";77;NA;46;"5"
"2021-02-22";24;2021;2;22;NA;5;66;"1,76";238;"7,8";66;NA;103;"0"
"2021-02-23";24;2021;2;23;NA;11;32;"1,13";3;"7,1";75;NA;165;"0"
"2021-02-24";24;2021;2;24;NA;33;36;"1,62";26;"8,7";79;NA;119;"0"
"2021-02-25";24;2021;2;25;NA;50;43;"1,3";2;"10,1";72;NA;113;"0"
"2021-02-26";24;2021;2;26;NA;50;37;"0,84";1;"10,7";68;NA;151;"0"
"2021-02-27";24;2021;2;27;NA;31;40;"0,82";10;"11,6";59;NA;189;"0"
"2021-02-28";24;2021;2;28;NA;30;58;"2,27";121;"9,1";67;NA;155;"0"
"2021-03-01";24;2021;3;1;NA;35;48;"1,62";44;"8,5";75;NA;13;"0"
"2021-03-02";24;2021;3;2;NA;49;51;"1,27";14;"11";69;NA;106;"0"
"2021-03-03";24;2021;3;3;NA;87;29;"0,69";3;"11,1";74;NA;110;"0"
"2021-03-04";24;2021;3;4;NA;89;13;"0,69";3;"8,6";85;NA;81;"0"
"2021-03-05";24;2021;3;5;NA;68;34;"1,04";7;"9,7";76;NA;142;"0"
"2021-03-06";24;2021;3;6;NA;43;53;"1,22";107;"11,4";64;NA;142;"0"
"2021-03-07";24;2021;3;7;NA;26;52;"1,05";1;"9,9";75;NA;144;"2,8"
"2021-03-08";24;2021;3;8;NA;20;27;"0,94";5;"7,1";89;NA;103;"7,3"
"2021-03-09";24;2021;3;9;NA;15;61;"1,55";9;"8,4";62;NA;190;"2,3"
"2021-03-10";24;2021;3;10;NA;18;44;"1,21";4;"7,4";64;NA;218;"0"
"2021-03-11";24;2021;3;11;NA;16;42;"1,72";215;"10,6";71;NA;209;"0"
"2021-03-12";24;2021;3;12;NA;9;53;"1,87";206;"10,2";67;NA;187;"0"
"2021-03-13";24;2021;3;13;NA;12;55;"1,76";0;"7,8";60;NA;229;"0"
"2021-03-14";24;2021;3;14;NA;9;62;"1,12";21;"9,5";59;NA;215;"0"
"2021-03-15";24;2021;3;15;NA;10;68;"1,04";1;"10,8";54;NA;229;"0"
"2021-03-16";24;2021;3;16;NA;12;71;"2,51";52;"11,5";50;NA;234;"0"
"2021-03-17";24;2021;3;17;NA;8;71;"3,82";31;"12,5";46;NA;241;"0"
"2021-03-18";24;2021;3;18;NA;9;77;"2,2";3;"8,6";44;NA;203;"0"
"2021-03-19";24;2021;3;19;NA;6;69;"1,58";13;"6,8";59;NA;119;"0"
"2021-03-20";24;2021;3;20;NA;6;83;"2,56";2;"6,6";42;NA;251;"0"
"2021-03-21";24;2021;3;21;NA;12;70;"1,32";6;"7,4";44;NA;248;"0"
"2021-03-22";24;2021;3;22;NA;19;42;"0,99";0;"8,6";54;NA;232;"0"
"2021-03-23";24;2021;3;23;NA;18;50;"0,97";210;"10,4";52;NA;249;"0"
"2021-03-24";24;2021;3;24;NA;25;53;"1,27";194;"11,4";50;NA;250;"0"
"2021-03-25";24;2021;3;25;NA;22;57;"1,48";170;"12";51;NA;243;"0"
"2021-03-26";24;2021;3;26;NA;34;58;"2,12";221;"11,9";53;NA;216;"0"
"2021-03-27";24;2021;3;27;NA;36;58;"1,3";15;"11,6";60;NA;169;"0"
"2021-03-28";24;2021;3;28;NA;29;66;"1,73";5;"13,2";57;NA;229;"0"
"2021-03-29";24;2021;3;29;NA;25;72;"2,29";0;"14,5";44;NA;196;"0"
"2021-03-30";24;2021;3;30;NA;32;75;"2,3";67;"15,9";39;NA;143;"0"
"2021-03-31";24;2021;3;31;NA;31;72;"2,11";2;"15,3";40;NA;234;"0"
"2021-04-01";24;2021;4;1;NA;33;80;"1,85";17;"16,3";38;NA;203;"0"
"2021-04-02";24;2021;4;2;NA;10;57;"1,43";58;"12,9";83;NA;121;"7,6"
"2021-04-03";24;2021;4;3;NA;21;41;"1";9;"12,5";77;NA;192;"1,2"
"2021-04-04";24;2021;4;4;NA;25;70;"1,14";2;"13,2";50;NA;269;"0"
"2021-04-05";24;2021;4;5;NA;20;70;"1,1";2;"14,3";48;NA;271;"0"
"2021-04-06";24;2021;4;6;NA;15;60;"1,37";7;"14,2";46;NA;279;"0"
"2021-04-07";24;2021;4;7;NA;14;72;"1,88";40;"12,9";41;945;270;"0"
"2021-04-08";24;2021;4;8;NA;18;63;"1,88";57;"12,6";66;950;153;"0"
"2021-04-09";24;2021;4;9;NA;18;52;"1,61";120;"10,6";77;948;94;"6,6"
"2021-04-10";24;2021;4;10;NA;21;56;"1,68";216;"12,3";75;944;207;"5,9"
"2021-04-11";24;2021;4;11;NA;6;56;"1,7";28;"11,8";83;944;178;"9,2"
"2021-04-12";24;2021;4;12;NA;8;69;"1,47";32;"10,6";52;953;279;"0"
"2021-04-13";24;2021;4;13;NA;14;47;"0,97";3;"11";64;952;95;"0,8"
"2021-04-14";24;2021;4;14;NA;16;56;"1,48";125;"14,5";68;948;212;"0"
"2021-04-15";24;2021;4;15;NA;18;68;"2,02";90;"13,2";66;NA;121;"0"
"2021-04-16";24;2021;4;16;NA;15;74;"1,59";0;"12,2";56;NA;236;"0"
"2021-04-17";24;2021;4;17;NA;12;90;"1,7";9;"9,9";40;949;302;"0"
"2021-04-18";24;2021;4;18;NA;14;84;"1,59";0;"10,9";46;951;295;"0"
"2021-04-19";24;2021;4;19;NA;17;63;"1,71";200;"12,7";55;948;246;"0"
"2021-04-20";24;2021;4;20;NA;15;57;"1,68";5;"13,6";65;944;189;"0"
"2021-04-21";24;2021;4;21;NA;10;63;"2,03";210;"12,7";69;942;224;"0"
"2021-04-22";24;2021;4;22;NA;8;59;"1,06";142;"12,4";82;944;150;"7,7"
"2021-04-23";24;2021;4;23;NA;10;73;"2,64";82;"13,3";71;949;163;"0"
"2021-04-24";24;2021;4;24;NA;12;80;"2,57";97;"12,4";73;947;139;"4,9"
"2021-04-25";24;2021;4;25;NA;11;56;"1,25";31;"10,7";90;943;41;"10,2"
"2021-04-26";24;2021;4;26;NA;14;49;"1,29";218;"13,6";81;939;178;"0,5"
"2021-04-27";24;2021;4;27;NA;15;49;"1,3";0;"13,7";79;936;182;"1,7"
"2021-04-28";24;2021;4;28;NA;9;54;"2,18";209;"13,4";78;941;214;"0,3"
"2021-04-29";24;2021;4;29;NA;10;73;"3,46";210;"12,6";74;941;248;"0,3"
"2021-04-30";24;2021;4;30;NA;11;70;"1,83";192;"11,3";64;943;254;"0"
"2021-05-01";24;2021;5;1;NA;10;69;"1,24";244;"11,4";62;947;184;"0"
"2021-05-02";24;2021;5;2;NA;11;82;"1,27";7;"12,9";55;952;246;"0,2"
"2021-05-03";24;2021;5;3;NA;12;80;"1,77";34;"13,1";64;953;178;"0"
"2021-05-04";24;2021;5;4;NA;11;69;"1,32";4;"15";62;952;324;"0,6"
"2021-05-05";24;2021;5;5;NA;15;72;"1,52";144;"17,3";47;NA;321;"0"
"2021-05-06";24;2021;5;6;NA;17;62;"1,89";209;"18,2";50;948;322;"0"
"2021-05-07";24;2021;5;7;NA;15;68;"1,68";188;"20,6";43;950;320;"0"
"2021-05-08";24;2021;5;8;NA;22;67;"2,35";23;"20";47;946;285;"0"
"2021-05-09";24;2021;5;9;NA;18;72;"3,22";185;"15,7";62;939;125;"2,3"
"2021-05-10";24;2021;5;10;NA;10;69;"3,24";216;"11";68;943;287;"0"
"2021-05-11";24;2021;5;11;NA;7;80;"2,78";229;"11,4";54;950;263;"0"
"2021-05-12";24;2021;5;12;NA;11;80;"3,47";204;"13,9";57;952;281;"0,2"
"2021-05-13";24;2021;5;13;NA;10;79;"3,06";215;"14,3";57;950;230;"0"
"2021-05-14";24;2021;5;14;NA;10;89;"2";273;"16,6";46;949;327;"0"
"2021-05-15";24;2021;5;15;NA;11;58;"2,18";230;"18,6";56;949;274;"0"
"2021-05-16";24;2021;5;16;NA;10;37;"2,63";213;"19,6";61;948;301;"0"
"2021-05-17";24;2021;5;17;NA;11;81;"1,69";30;"19,5";42;951;328;"0"
"2021-05-18";24;2021;5;18;NA;18;65;"1,99";206;"19,6";43;951;324;"0"
"2021-05-19";24;2021;5;19;NA;13;87;"1,78";12;"19,3";41;954;341;"0"
"2021-05-20";24;2021;5;20;NA;18;83;"1,37";3;"20,2";41;955;336;"0"
"2021-05-21";24;2021;5;21;NA;27;63;"1,89";219;"21,4";44;948;303;"0"
"2021-05-22";24;2021;5;22;NA;14;92;"1,95";31;"17,1";37;947;252;"0"
"2021-05-23";24;2021;5;23;NA;14;80;"1,82";9;"14,8";49;949;209;"0"
"2021-05-24";24;2021;5;24;NA;10;76;"1,61";3;"15,9";52;953;277;"0"
"2021-05-25";24;2021;5;25;NA;18;89;"1,49";4;"18,7";45;955;336;"0"
"2021-05-26";24;2021;5;26;NA;21;89;"1,95";63;"20,4";53;952;304;"0"
"2021-05-27";24;2021;5;27;NA;22;79;"1,36";1;"21,5";48;949;234;"0"
"2021-05-28";24;2021;5;28;NA;24;77;"1,54";10;"21";59;950;257;"1,4"
"2021-05-29";24;2021;5;29;NA;19;82;"1,15";89;"23,1";50;952;317;"0"
"2021-05-30";24;2021;5;30;NA;21;92;"2,13";1;"24,5";45;950;315;"0"
"2021-05-31";24;2021;5;31;NA;29;74;"2,1";2;"23,4";50;947;288;"1,1"
"2021-06-01";24;2021;6;1;NA;24;63;"2,15";7;"19,4";69;940;261;"4,5"
"2021-06-02";24;2021;6;2;NA;26;73;"1,45";2;"19,7";57;943;308;"0"
"2021-06-03";24;2021;6;3;NA;25;84;"2,23";120;"22,5";50;945;297;"0"
"2021-06-04";24;2021;6;4;NA;19;75;"1,9";203;"22,4";39;948;351;"0"
"2021-06-05";24;2021;6;5;NA;18;66;"1,79";20;"18,5";67;NA;104;"0,1"
"2021-06-06";24;2021;6;6;NA;24;61;"1,3";49;"21,2";58;950;311;"0,2"
"2021-06-07";24;2021;6;7;NA;20;75;"1,56";324;"24,6";39;949;334;"0"
"2021-06-08";24;2021;6;8;NA;24;79;"1,73";186;"26";34;948;332;"0"
"2021-06-09";24;2021;6;9;NA;24;80;"2,03";13;"26,4";29;948;353;"0"
"2021-06-10";24;2021;6;10;NA;27;95;"1,93";0;"27,1";34;947;341;"0"
"2021-06-11";24;2021;6;11;NA;30;86;"1,93";10;"25,3";43;946;303;"0,7"
"2021-06-12";24;2021;6;12;NA;20;95;"2,76";3;"23,8";48;949;341;"0"
"2021-06-13";24;2021;6;13;NA;20;100;"2,73";60;"25";40;NA;308;"0"
"2021-06-14";24;2021;6;14;NA;28;103;"1,57";17;"26,8";37;NA;317;"0"
"2021-06-15";24;2021;6;15;NA;38;90;"2,52";3;"27";36;NA;275;"0"
"2021-06-16";24;2021;6;16;NA;35;83;"2,49";121;"25,2";46;943;266;"10,8"
"2021-06-17";24;2021;6;17;NA;20;52;"1,75";211;"17,8";79;940;142;"11,3"
"2021-06-18";24;2021;6;18;NA;21;50;"2,33";0;"18,8";71;942;272;"5,4"
"2021-06-19";24;2021;6;19;NA;13;65;"1,74";11;"18,4";57;944;314;"0"
"2021-06-20";24;2021;6;20;NA;13;59;"3,67";212;"16,2";70;NA;196;"0"
"2021-06-21";24;2021;6;21;NA;13;57;"3,48";208;"16,9";62;945;316;"0"
"2021-06-22";24;2021;6;22;NA;10;45;"1,19";70;"17";63;NA;107;"0,5"
"2021-06-23";24;2021;6;23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-24";24;2021;6;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-25";24;2021;6;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-26";24;2021;6;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-27";24;2021;6;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-28";24;2021;6;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-29";24;2021;6;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-06-30";24;2021;6;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-01";24;2021;7;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-02";24;2021;7;2;NA;17;72;"2,54";106;"26,1";25;950;362;"0"
"2021-07-03";24;2021;7;3;NA;16;60;"2,76";228;"25,7";35;949;340;"0"
"2021-07-04";24;2021;7;4;NA;13;69;"2,51";226;"25,1";40;948;356;"0"
"2021-07-05";24;2021;7;5;NA;13;63;"3,19";216;"26,2";41;946;356;"0"
"2021-07-06";24;2021;7;6;NA;14;40;"1,95";214;"19,5";62;946;64;"1"
"2021-07-07";24;2021;7;7;NA;13;58;"1,75";239;"19,2";49;948;359;"0"
"2021-07-08";24;2021;7;8;NA;14;66;"1,46";59;"22";39;953;355;"0"
"2021-07-09";24;2021;7;9;NA;24;76;"1,47";4;"25,7";38;951;346;"0"
"2021-07-10";24;2021;7;10;NA;29;72;"1,73";3;"26,5";39;950;399;"0"
"2021-07-11";24;2021;7;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-12";24;2021;7;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2021-07-13";24;2021;7;13;NA;13;65;"1,64";57;"20,8";36;950;351;"0"
"2021-07-14";24;2021;7;14;NA;17;69;"1,41";26;"22";38;952;325;"0"
"2021-07-15";24;2021;7;15;NA;18;84;"1,64";11;"24,2";36;950;345;"0"
"2021-07-16";24;2021;7;16;NA;25;89;"1,44";0;"27,4";32;950;339;"0"
"2021-07-17";24;2021;7;17;NA;22;96;"1,48";313;"29,7";25;NA;339;"0"
"2021-07-18";24;2021;7;18;NA;22;98;"1,71";2;"29,7";26;948;345;"0"
"2021-07-19";24;2021;7;19;NA;24;95;"1,52";12;"27,9";31;NA;344;"0"
"2021-07-20";24;2021;7;20;NA;32;86;"1,84";7;"27,7";28;NA;329;"0"
"2021-07-21";24;2021;7;21;NA;36;96;"1,47";5;"28,2";29;947;328;"0"
"2021-07-22";24;2021;7;22;NA;38;92;"1,84";1;"29";28;947;335;"0"
"2021-07-23";24;2021;7;23;NA;31;82;"2,64";1;"26,2";27;943;329;"0"
"2021-07-24";24;2021;7;24;NA;14;84;"1,83";193;"24,7";31;941;340;"0"
"2021-07-25";24;2021;7;25;NA;15;81;"1,76";1;"24,4";34;941;321;"1"
"2021-07-26";24;2021;7;26;NA;17;63;"1,3";37;"22,7";60;NA;287;"2,2"
"2021-07-27";24;2021;7;27;NA;22;75;"2,24";206;"25,9";44;947;327;"0"
"2021-07-28";24;2021;7;28;NA;24;81;"1,89";0;"27,5";34;NA;327;"0"
"2021-07-29";24;2021;7;29;NA;29;79;"2,38";1;"28,3";40;NA;325;"0"
"2021-07-30";24;2021;7;30;NA;23;95;"2,89";214;"27,3";31;946;333;"0"
"2021-07-31";24;2021;7;31;NA;17;70;"2,22";214;"22,2";42;947;259;"0"
"2021-08-01";24;2021;8;1;NA;10;64;"1,57";2;"20,4";45;949;319;"0"
"2021-08-02";24;2021;8;2;NA;17;79;"1,46";4;"22,8";36;NA;315;"0"
"2021-08-03";24;2021;8;3;NA;20;71;"2,15";206;"24,3";41;948;298;"0"
"2021-08-04";24;2021;8;4;NA;14;77;"2,3";279;"26";37;948;319;"0"
"2021-08-05";24;2021;8;5;NA;17;75;"1,96";242;"27,3";29;947;320;"0"
"2021-08-06";24;2021;8;6;NA;21;70;"3,08";201;"26,4";29;942;333;"0"
"2021-08-07";24;2021;8;7;NA;14;78;"2,07";215;"23,4";33;941;308;"0"
"2021-08-08";24;2021;8;8;NA;14;75;"1,52";101;"23,4";32;946;322;"0"
"2021-08-09";24;2021;8;9;NA;21;73;"1,93";127;"27,6";44;947;322;"0"
"2021-08-10";24;2021;8;10;NA;30;73;"1,84";131;"28,9";44;947;297;"0"
"2021-08-11";24;2021;8;11;NA;76;63;"1,9";2;"30,3";36;947;273;"0"
"2021-08-12";24;2021;8;12;NA;47;80;"2,21";4;"30,1";32;949;304;"0"
"2021-08-13";24;2021;8;13;NA;49;76;"1,67";221;"31";25;951;284;"0"
"2021-08-14";24;2021;8;14;NA;67;60;"1,71";8;"32,7";26;950;269;"0"
"2021-08-15";24;2021;8;15;NA;45;71;"2,47";2;"31,3";24;948;272;"0"
"2021-08-16";24;2021;8;16;NA;23;93;"1,53";5;"27,7";22;948;297;"0"
"2021-08-17";24;2021;8;17;NA;13;87;"1,77";1;"25";30;950;305;"0"
"2021-08-18";24;2021;8;18;NA;20;85;"1,6";0;"25,8";33;947;296;"0"
"2021-08-19";24;2021;8;19;NA;25;86;"1,65";179;"26,1";35;944;291;"0"
"2021-08-20";24;2021;8;20;NA;29;79;"1,79";8;"26,5";39;946;296;"0"
"2021-08-21";24;2021;8;21;NA;22;77;"1,62";13;"26,2";26;949;298;"0"
"2021-08-22";24;2021;8;22;NA;25;82;"1,32";0;"27,2";27;949;285;"0"
"2021-08-23";24;2021;8;23;NA;30;80;"1,61";0;"29,2";31;947;257;"0"
"2021-08-24";24;2021;8;24;NA;26;74;"1,81";1;"26,2";42;944;246;"0"
"2021-08-25";24;2021;8;25;NA;28;86;"1,86";6;"25";49;943;218;"0"
"2021-08-26";24;2021;8;26;NA;33;93;"1,24";2;"26,2";45;944;226;"0"
"2021-08-27";24;2021;8;27;NA;30;68;"1,27";3;"24,7";43;944;147;"0"
"2021-08-28";24;2021;8;28;NA;26;90;"2,19";0;"25,7";34;944;276;"0"
"2021-08-29";24;2021;8;29;NA;19;79;"1,96";0;"24,7";37;943;276;"0"
"2021-08-30";24;2021;8;30;NA;15;75;"2,13";213;"24,4";43;942;273;"0"
"2021-08-31";24;2021;8;31;NA;21;66;"1,5";6;"24,9";47;944;245;"0"
"2021-09-01";24;2021;9;1;NA;12;46;"1,64";32;"19,4";81;944;103;"15,6"
